Column1,Column12,Column13,Column2
296.8417,1,296.8417,-1405.487
296.9512,1,296.9512,-1405.463
297.0607,1,297.0607,-1405.418
297.1702,1,297.1702,-1405.459
297.2797,1,297.2797,-1405.588
297.3892,1,297.3892,-1405.713
297.4987,1,297.4987,-1405.783
297.6082,1,297.6082,-1405.845
297.7177,1,297.7177,-1405.962
297.8272,1,297.8272,-1406.084
297.9367,1,297.9367,-1406.272
298.0462,1,298.0462,-1406.489
298.1557,1,298.1557,-1406.778
298.2652,1,298.2652,-1406.989
298.3747,1,298.3747,-1407.366
298.4842,1,298.4842,-1407.764
298.5937,1,298.5937,-1408.097
298.7032,1,298.7032,-1408.487
298.8127,1,298.8127,-1408.875
298.9222,1,298.9222,-1409.355
299.0317,1,299.0317,-1409.839
299.1412,1,299.1412,-1410.433
299.2507,1,299.2507,-1411.016
299.3602,1,299.3602,-1411.582
299.4697,1,299.4697,-1412.142
299.5792,1,299.5792,-1412.587
299.6887,1,299.6887,-1412.968
299.7982,1,299.7982,-1413.355
299.9077,1,299.9077,-1413.642
300.0172,1,300.0172,-1413.851
300.1267,1,300.1267,-1414.146
300.2362,1,300.2362,-1414.514
300.3457,1,300.3457,-1414.825
300.4552,1,300.4552,-1415.174
300.5647,1,300.5647,-1415.621
300.6742,1,300.6742,-1415.982
300.7837,1,300.7837,-1416.398
300.8932,1,300.8932,-1416.824
301.0027,1,301.0027,-1417.32
301.1122,1,301.1122,-1417.925
301.2217,1,301.2217,-1418.5
301.3312,1,301.3312,-1419.029
301.4407,1,301.4407,-1419.463
301.5502,1,301.5502,-1419.915
301.6597,1,301.6597,-1420.413
301.7692,1,301.7692,-1420.976
301.8787,1,301.8787,-1421.612
301.9882,1,301.9882,-1422.333
302.0977,1,302.0977,-1423.073
302.2072,1,302.2072,-1423.81
302.3167,1,302.3167,-1424.573
302.4262,1,302.4262,-1425.464
302.5357,1,302.5357,-1426.446
302.6452,1,302.6452,-1427.429
302.7547,1,302.7547,-1428.265
302.8642,1,302.8642,-1428.924
302.9737,1,302.9737,-1429.485
303.0832,1,303.0832,-1430.159
303.1927,1,303.1927,-1430.975
303.3022,1,303.3022,-1431.779
303.4117,1,303.4117,-1432.493
303.5212,1,303.5212,-1433.247
303.6307,1,303.6307,-1434.064
303.7402,1,303.7402,-1434.804
303.8497,1,303.8497,-1435.395
303.9592,1,303.9592,-1435.933
304.0687,1,304.0687,-1436.526
304.1782,1,304.1782,-1437.178
304.2877,1,304.2877,-1437.799
304.3972,1,304.3972,-1438.356
304.5067,1,304.5067,-1438.891
304.6162,1,304.6162,-1439.457
304.7257,1,304.7257,-1439.918
304.8352,1,304.8352,-1440.277
304.9447,1,304.9447,-1440.66
305.0542,1,305.0542,-1440.958
305.1637,1,305.1637,-1441.225
305.2732,1,305.2732,-1441.448
305.3827,1,305.3827,-1441.565
305.4922,1,305.4922,-1441.778
305.6017,1,305.6017,-1441.916
305.7112,1,305.7112,-1441.913
305.8207,1,305.8207,-1441.881
305.9302,1,305.9302,-1441.834
306.0397,1,306.0397,-1441.676
306.1492,1,306.1492,-1441.375
306.2587,1,306.2587,-1440.979
306.3682,1,306.3682,-1440.562
306.4777,1,306.4777,-1440.178
306.5872,1,306.5872,-1439.76
306.6967,1,306.6967,-1439.347
306.8062,1,306.8062,-1438.944
306.9157,1,306.9157,-1438.573
307.0252,1,307.0252,-1438.223
307.1347,1,307.1347,-1437.814
307.2442,1,307.2442,-1437.406
307.3537,1,307.3537,-1436.982
307.4632,1,307.4632,-1436.597
307.5727,1,307.5727,-1436.259
307.6822,1,307.6822,-1435.921
307.7917,1,307.7917,-1435.5
307.9012,1,307.9012,-1435.063
308.0107,1,308.0107,-1434.529
308.1202,1,308.1202,-1434.049
308.2297,1,308.2297,-1433.506
308.3392,1,308.3392,-1432.956
308.4487,1,308.4487,-1432.378
308.5582,1,308.5582,-1431.825
308.6677,1,308.6677,-1431.294
308.7772,1,308.7772,-1430.732
308.8867,1,308.8867,-1430.241
308.9962,1,308.9962,-1429.816
309.1057,1,309.1057,-1429.433
309.2152,1,309.2152,-1429.094
309.3247,1,309.3247,-1428.828
309.4342,1,309.4342,-1428.596
309.5437,1,309.5437,-1428.351
309.6532,1,309.6532,-1428.061
309.7627,1,309.7627,-1427.86
309.8722,1,309.8722,-1427.755
309.9817,1,309.9817,-1427.693
310.0912,1,310.0912,-1427.618
310.2007,1,310.2007,-1427.565
310.3102,1,310.3102,-1427.524
310.4197,1,310.4197,-1427.49
310.5292,1,310.5292,-1427.416
310.6387,1,310.6387,-1427.344
310.7482,1,310.7482,-1427.24
310.8577,1,310.8577,-1427.193
310.9672,1,310.9672,-1427.038
311.0767,1,311.0767,-1426.909
311.1862,1,311.1862,-1426.783
311.2957,1,311.2957,-1426.635
311.4052,1,311.4052,-1426.478
311.5147,1,311.5147,-1426.344
311.6242,1,311.6242,-1426.337
311.7337,1,311.7337,-1426.363
311.8432,1,311.8432,-1426.327
311.9527,1,311.9527,-1426.18
312.0622,1,312.0622,-1425.99
312.1717,1,312.1717,-1425.812
312.2812,1,312.2812,-1425.569
312.3907,1,312.3907,-1425.2
312.5002,1,312.5002,-1424.673
312.6097,1,312.6097,-1424.09
312.7192,1,312.7192,-1423.569
312.8287,1,312.8287,-1422.963
312.9382,1,312.9382,-1422.317
313.0477,1,313.0477,-1421.617
313.1572,1,313.1572,-1421.01
313.2667,1,313.2667,-1420.321
313.3762,1,313.3762,-1419.652
313.4857,1,313.4857,-1418.964
313.5952,1,313.5952,-1418.242
313.7047,1,313.7047,-1417.518
313.8142,1,313.8142,-1416.846
313.9237,1,313.9237,-1416.066
314.0332,1,314.0332,-1415.216
314.1427,1,314.1427,-1414.241
314.2522,1,314.2522,-1413.239
314.3617,1,314.3617,-1412.142
314.4712,1,314.4712,-1410.996
314.5807,1,314.5807,-1409.852
314.6902,1,314.6902,-1408.627
314.7997,1,314.7997,-1407.249
314.9092,1,314.9092,-1405.931
315.0187,1,315.0187,-1404.593
315.1282,1,315.1282,-1403.403
315.2377,1,315.2377,-1402.166
315.3472,1,315.3472,-1400.89
315.4567,1,315.4567,-1399.684
315.5662,1,315.5662,-1398.486
315.6757,1,315.6757,-1397.244
315.7852,1,315.7852,-1396
315.8947,1,315.8947,-1394.728
316.0042,1,316.0042,-1393.38
316.1137,1,316.1137,-1392.143
316.2232,1,316.2232,-1390.894
316.3327,1,316.3327,-1389.743
316.4422,1,316.4422,-1388.689
316.5517,1,316.5517,-1387.589
316.6612,1,316.6612,-1386.494
316.7707,1,316.7707,-1385.422
316.8802,1,316.8802,-1384.392
316.9897,1,316.9897,-1383.316
317.0992,1,317.0992,-1382.176
317.2087,1,317.2087,-1380.967
317.3182,1,317.3182,-1379.748
317.4277,1,317.4277,-1378.605
317.5372,1,317.5372,-1377.578
317.6467,1,317.6467,-1376.57
317.7562,1,317.7562,-1375.512
317.8657,1,317.8657,-1374.384
317.9752,1,317.9752,-1373.176
318.0847,1,318.0847,-1372.037
318.1942,1,318.1942,-1370.89
318.3037,1,318.3037,-1369.764
318.4132,1,318.4132,-1368.734
318.5227,1,318.5227,-1367.848
318.6322,1,318.6322,-1367.085
318.7417,1,318.7417,-1366.302
318.8512,1,318.8512,-1365.529
318.9607,1,318.9607,-1364.739
319.0702,1,319.0702,-1363.922
319.1797,1,319.1797,-1363.253
319.2892,1,319.2892,-1362.752
319.3987,1,319.3987,-1362.38
319.5082,1,319.5082,-1362.044
319.6177,1,319.6177,-1361.687
319.7272,1,319.7272,-1361.282
319.8367,1,319.8367,-1360.982
319.9462,1,319.9462,-1360.667
320.0557,1,320.0557,-1360.41
320.1652,1,320.1652,-1360.168
320.2747,1,320.2747,-1359.974
320.3842,1,320.3842,-1359.966
320.4937,1,320.4937,-1360.129
320.6032,1,320.6032,-1360.351
320.7127,1,320.7127,-1360.579
320.8222,1,320.8222,-1360.767
320.9317,1,320.9317,-1361.066
321.0412,1,321.0412,-1361.383
321.1507,1,321.1507,-1361.761
321.2602,1,321.2602,-1362.049
321.3697,1,321.3697,-1362.235
321.4792,1,321.4792,-1362.415
321.5887,1,321.5887,-1362.617
321.6982,1,321.6982,-1362.841
321.8077,1,321.8077,-1363.084
321.9172,1,321.9172,-1363.361
322.0267,1,322.0267,-1363.677
322.1362,1,322.1362,-1364.151
322.2457,1,322.2457,-1364.719
322.3552,1,322.3552,-1365.209
322.4647,1,322.4647,-1365.676
322.5742,1,322.5742,-1366.277
322.6837,1,322.6837,-1366.794
322.7932,1,322.7932,-1367.283
322.9027,1,322.9027,-1367.724
323.0122,1,323.0122,-1368.111
323.1217,1,323.1217,-1368.571
323.2312,1,323.2312,-1369.07
323.3407,1,323.3407,-1369.566
323.4502,1,323.4502,-1370.032
323.5597,1,323.5597,-1370.566
323.6692,1,323.6692,-1371.077
323.7787,1,323.7787,-1371.539
323.8882,1,323.8882,-1371.99
323.9977,1,323.9977,-1372.503
324.1072,1,324.1072,-1373.054
324.2167,1,324.2167,-1373.596
324.3262,1,324.3262,-1374.135
324.4357,1,324.4357,-1374.696
324.5452,1,324.5452,-1375.313
324.6547,1,324.6547,-1375.847
324.7642,1,324.7642,-1376.335
324.8737,1,324.8737,-1376.841
324.9832,1,324.9832,-1377.367
325.0927,1,325.0927,-1377.94
325.2022,1,325.2022,-1378.621
325.3117,1,325.3117,-1379.152
325.4212,1,325.4212,-1379.48
325.5307,1,325.5307,-1379.882
325.6402,1,325.6402,-1380.441
325.7497,1,325.7497,-1380.952
325.8592,1,325.8592,-1381.372
325.9687,1,325.9687,-1381.807
326.0782,1,326.0782,-1382.209
326.1877,1,326.1877,-1382.541
326.2972,1,326.2972,-1382.857
326.4067,1,326.4067,-1383.154
326.5162,1,326.5162,-1383.458
326.6257,1,326.6257,-1383.85
326.7352,1,326.7352,-1384.203
326.8447,1,326.8447,-1384.426
326.9542,1,326.9542,-1384.572
327.0637,1,327.0637,-1384.759
327.1732,1,327.1732,-1385.054
327.2827,1,327.2827,-1385.354
327.3922,1,327.3922,-1385.499
327.5017,1,327.5017,-1385.625
327.6112,1,327.6112,-1385.575
327.7207,1,327.7207,-1385.321
327.8302,1,327.8302,-1385.057
327.9397,1,327.9397,-1384.854
328.0492,1,328.0492,-1384.594
328.1587,1,328.1587,-1384.31
328.2682,1,328.2682,-1384.058
328.3777,1,328.3777,-1383.842
328.4872,1,328.4872,-1383.682
328.5967,1,328.5967,-1383.484
328.7062,1,328.7062,-1383.308
328.8157,1,328.8157,-1383.222
328.9252,1,328.9252,-1383.212
329.0347,1,329.0347,-1383.251
329.1442,1,329.1442,-1383.222
329.2537,1,329.2537,-1383.169
329.3632,1,329.3632,-1383.183
329.4727,1,329.4727,-1383.282
329.5822,1,329.5822,-1383.376
329.6917,1,329.6917,-1383.356
329.8012,1,329.8012,-1383.198
329.9107,1,329.9107,-1383.138
330.0202,1,330.0202,-1383.042
330.1297,1,330.1297,-1383.16
330.2392,1,330.2392,-1383.209
330.3487,1,330.3487,-1383.231
330.4582,1,330.4582,-1383.141
330.5677,1,330.5677,-1382.958
330.6772,1,330.6772,-1382.866
330.7867,1,330.7867,-1382.763
330.8962,1,330.8962,-1382.724
331.0057,1,331.0057,-1382.809
331.1152,1,331.1152,-1383.008
331.2247,1,331.2247,-1383.232
331.3342,1,331.3342,-1383.377
331.4437,1,331.4437,-1383.526
331.5532,1,331.5532,-1383.746
331.6627,1,331.6627,-1384.023
331.7722,1,331.7722,-1384.411
331.8817,1,331.8817,-1384.835
331.9912,1,331.9912,-1385.259
332.1007,1,332.1007,-1385.664
332.2102,1,332.2102,-1386.118
332.3197,1,332.3197,-1386.518
332.4292,1,332.4292,-1386.881
332.5387,1,332.5387,-1387.186
332.6482,1,332.6482,-1387.535
332.7577,1,332.7577,-1387.93
332.8672,1,332.8672,-1388.511
332.9767,1,332.9767,-1389.004
333.0862,1,333.0862,-1389.45
333.1957,1,333.1957,-1389.882
333.3052,1,333.3052,-1390.36
333.4147,1,333.4147,-1390.867
333.5242,1,333.5242,-1391.421
333.6337,1,333.6337,-1392.024
333.7432,1,333.7432,-1392.643
333.8527,1,333.8527,-1393.22
333.9622,1,333.9622,-1393.66
334.0717,1,334.0717,-1393.97
334.1812,1,334.1812,-1394.142
334.2907,1,334.2907,-1394.199
334.4002,1,334.4002,-1394.155
334.5097,1,334.5097,-1394.052
334.6192,1,334.6192,-1394.001
334.7287,1,334.7287,-1393.916
334.8382,1,334.8382,-1393.765
334.9477,1,334.9477,-1393.74
335.0572,1,335.0572,-1393.651
335.1667,1,335.1667,-1393.661
335.2762,1,335.2762,-1393.714
335.3857,1,335.3857,-1393.868
335.4952,1,335.4952,-1393.931
335.6047,1,335.6047,-1394.057
335.7142,1,335.7142,-1394.256
335.8237,1,335.8237,-1394.464
335.9332,1,335.9332,-1394.618
336.0427,1,336.0427,-1394.726
336.1522,1,336.1522,-1394.746
336.2617,1,336.2617,-1394.619
336.3712,1,336.3712,-1394.414
336.4807,1,336.4807,-1394.279
336.5902,1,336.5902,-1394.19
336.6997,1,336.6997,-1394.03
336.8092,1,336.8092,-1393.786
336.9187,1,336.9187,-1393.607
337.0282,1,337.0282,-1393.204
337.1377,1,337.1377,-1392.802
337.2472,1,337.2472,-1392.303
337.3567,1,337.3567,-1391.855
337.4662,1,337.4662,-1391.54
337.5757,1,337.5757,-1391.218
337.6852,1,337.6852,-1390.754
337.7947,1,337.7947,-1390.381
337.9042,1,337.9042,-1389.875
338.0137,1,338.0137,-1389.345
338.1232,1,338.1232,-1388.835
338.2327,1,338.2327,-1388.375
338.3422,1,338.3422,-1387.851
338.4517,1,338.4517,-1387.266
338.5612,1,338.5612,-1386.717
338.6707,1,338.6707,-1386.213
338.7802,1,338.7802,-1385.76
338.8897,1,338.8897,-1385.426
338.9992,1,338.9992,-1385.091
339.1087,1,339.1087,-1384.628
339.2182,1,339.2182,-1384.068
339.3277,1,339.3277,-1383.476
339.4372,1,339.4372,-1382.987
339.5467,1,339.5467,-1382.562
339.6562,1,339.6562,-1382.171
339.7657,1,339.7657,-1381.618
339.8752,1,339.8752,-1381.003
339.9847,1,339.9847,-1380.275
340.0942,1,340.0942,-1379.676
340.2037,1,340.2037,-1379.098
340.3132,1,340.3132,-1378.471
340.4227,1,340.4227,-1377.93
340.5322,1,340.5322,-1377.402
340.6417,1,340.6417,-1376.856
340.7512,1,340.7512,-1376.307
340.8607,1,340.8607,-1375.73
340.9702,1,340.9702,-1375.052
341.0797,1,341.0797,-1374.24
341.1892,1,341.1892,-1373.484
341.2987,1,341.2987,-1372.815
341.4082,1,341.4082,-1372.244
341.5177,1,341.5177,-1371.754
341.6272,1,341.6272,-1371.268
341.7367,1,341.7367,-1370.802
341.8462,1,341.8462,-1370.429
341.9557,1,341.9557,-1369.882
342.0652,1,342.0652,-1369.349
342.1747,1,342.1747,-1368.85
342.2842,1,342.2842,-1368.444
342.3937,1,342.3937,-1368.065
342.5032,1,342.5032,-1367.863
342.6127,1,342.6127,-1367.647
342.7222,1,342.7222,-1367.436
342.8317,1,342.8317,-1367.265
342.9412,1,342.9412,-1367.098
343.0507,1,343.0507,-1366.977
343.1602,1,343.1602,-1366.906
343.2697,1,343.2697,-1366.729
343.3792,1,343.3792,-1366.493
343.4887,1,343.4887,-1366.243
343.5982,1,343.5982,-1366.141
343.7077,1,343.7077,-1366.14
343.8172,1,343.8172,-1366.134
343.9267,1,343.9267,-1366.236
344.0362,1,344.0362,-1366.4
344.1457,1,344.1457,-1366.652
344.2552,1,344.2552,-1367.072
344.3647,1,344.3647,-1367.502
344.4742,1,344.4742,-1367.808
344.5837,1,344.5837,-1368.206
344.6932,1,344.6932,-1368.47
344.8027,1,344.8027,-1368.551
344.9122,1,344.9122,-1368.664
345.0217,1,345.0217,-1368.67
345.1312,1,345.1312,-1368.529
345.2407,1,345.2407,-1368.33
345.3502,1,345.3502,-1368.076
345.4597,1,345.4597,-1367.832
345.5692,1,345.5692,-1367.552
345.6787,1,345.6787,-1367.339
345.7882,1,345.7882,-1367.209
345.8977,1,345.8977,-1367.164
346.0072,1,346.0072,-1367.134
346.1167,1,346.1167,-1367.082
346.2262,1,346.2262,-1366.992
346.3357,1,346.3357,-1366.883
346.4452,1,346.4452,-1366.798
346.5547,1,346.5547,-1366.766
346.6642,1,346.6642,-1366.664
346.7737,1,346.7737,-1366.553
346.8832,1,346.8832,-1366.584
346.9927,1,346.9927,-1366.786
347.1022,1,347.1022,-1367.064
347.2117,1,347.2117,-1367.48
347.3212,1,347.3212,-1367.83
347.4307,1,347.4307,-1367.971
347.5402,1,347.5402,-1368.245
347.6497,1,347.6497,-1368.654
347.7592,1,347.7592,-1368.961
347.8687,1,347.8687,-1369.194
347.9782,1,347.9782,-1369.345
348.0877,1,348.0877,-1369.565
348.1972,1,348.1972,-1369.804
348.3067,1,348.3067,-1370.134
348.4162,1,348.4162,-1370.575
348.5257,1,348.5257,-1371.062
348.6352,1,348.6352,-1371.604
348.7447,1,348.7447,-1372.109
348.8542,1,348.8542,-1372.525
348.9637,1,348.9637,-1372.865
349.0732,1,349.0732,-1373.281
349.1827,1,349.1827,-1373.794
349.2922,1,349.2922,-1374.282
349.4017,1,349.4017,-1374.667
349.5112,1,349.5112,-1374.949
349.6207,1,349.6207,-1374.999
349.7302,1,349.7302,-1374.88
349.8397,1,349.8397,-1374.625
349.9492,1,349.9492,-1374.422
350.0587,1,350.0587,-1374.312
350.1682,1,350.1682,-1374.315
350.2777,1,350.2777,-1374.41
350.3872,1,350.3872,-1374.699
350.4967,1,350.4967,-1374.945
350.6062,1,350.6062,-1375.229
350.7157,1,350.7157,-1375.588
350.8252,1,350.8252,-1376.095
350.9347,1,350.9347,-1376.578
351.0442,1,351.0442,-1377.07
351.1537,1,351.1537,-1377.384
351.2632,1,351.2632,-1377.574
351.3727,1,351.3727,-1377.76
351.4822,1,351.4822,-1378.054
351.5917,1,351.5917,-1378.333
351.7012,1,351.7012,-1378.567
351.8107,1,351.8107,-1378.778
351.9202,1,351.9202,-1379.166
352.0297,1,352.0297,-1379.603
352.1392,1,352.1392,-1380.201
352.2487,1,352.2487,-1380.849
352.3582,1,352.3582,-1381.399
352.4677,1,352.4677,-1381.864
352.5772,1,352.5772,-1382.252
352.6867,1,352.6867,-1382.615
352.7962,1,352.7962,-1383.099
352.9057,1,352.9057,-1383.663
353.0152,1,353.0152,-1384.31
353.1247,1,353.1247,-1384.95
353.2342,1,353.2342,-1385.604
353.3437,1,353.3437,-1386.208
353.4532,1,353.4532,-1386.844
353.5627,1,353.5627,-1387.498
353.6722,1,353.6722,-1388.241
353.7817,1,353.7817,-1389.024
353.8912,1,353.8912,-1389.809
354.0007,1,354.0007,-1390.522
354.1102,1,354.1102,-1391.308
354.2197,1,354.2197,-1392.128
354.3292,1,354.3292,-1392.882
354.4387,1,354.4387,-1393.551
354.5482,1,354.5482,-1394.148
354.6577,1,354.6577,-1394.782
354.7672,1,354.7672,-1395.507
354.8767,1,354.8767,-1396.372
354.9862,1,354.9862,-1397.203
355.0957,1,355.0957,-1397.976
355.2052,1,355.2052,-1398.793
355.3147,1,355.3147,-1399.745
355.4242,1,355.4242,-1400.736
355.5337,1,355.5337,-1401.704
355.6432,1,355.6432,-1402.663
355.7527,1,355.7527,-1403.692
355.8622,1,355.8622,-1404.804
355.9717,1,355.9717,-1405.893
356.0812,1,356.0812,-1406.98
356.1907,1,356.1907,-1408.019
356.3002,1,356.3002,-1408.952
356.4097,1,356.4097,-1409.813
356.5192,1,356.5192,-1410.739
356.6287,1,356.6287,-1411.777
356.7382,1,356.7382,-1412.736
356.8477,1,356.8477,-1413.722
356.9572,1,356.9572,-1414.838
357.0667,1,357.0667,-1415.979
357.1762,1,357.1762,-1417.167
357.2857,1,357.2857,-1418.491
357.3952,1,357.3952,-1419.949
357.5047,1,357.5047,-1421.397
357.6142,1,357.6142,-1422.936
357.7237,1,357.7237,-1424.519
357.8332,1,357.8332,-1426.14
357.9427,1,357.9427,-1427.741
358.0522,1,358.0522,-1429.357
358.1617,1,358.1617,-1431.022
358.2712,1,358.2712,-1432.664
358.3807,1,358.3807,-1434.34
358.4902,1,358.4902,-1436.111
358.5997,1,358.5997,-1437.954
358.7092,1,358.7092,-1439.811
358.8187,1,358.8187,-1441.697
358.9282,1,358.9282,-1443.572
359.0377,1,359.0377,-1445.327
359.1472,1,359.1472,-1446.997
359.2567,1,359.2567,-1448.64
359.3662,1,359.3662,-1450.363
359.4757,1,359.4757,-1452.174
359.5852,1,359.5852,-1454
359.6947,1,359.6947,-1455.751
359.8042,1,359.8042,-1457.609
359.9137,1,359.9137,-1459.416
360.0232,1,360.0232,-1461.294
360.1327,1,360.1327,-1463.151
360.2422,1,360.2422,-1464.989
360.3517,1,360.3517,-1466.75
360.4612,1,360.4612,-1468.456
360.5707,1,360.5707,-1470.192
360.6802,1,360.6802,-1471.972
360.7897,1,360.7897,-1473.804
360.8992,1,360.8992,-1475.74
361.0087,1,361.0087,-1477.726
361.1182,1,361.1182,-1479.66
361.2277,1,361.2277,-1481.557
361.3372,1,361.3372,-1483.428
361.4467,1,361.4467,-1485.372
361.5562,1,361.5562,-1487.325
361.6657,1,361.6657,-1489.36
361.7752,1,361.7752,-1491.298
361.8847,1,361.8847,-1493.178
361.9942,1,361.9942,-1494.937
362.1037,1,362.1037,-1496.736
362.2132,1,362.2132,-1498.562
362.3227,1,362.3227,-1500.375
362.4322,1,362.4322,-1502.202
362.5417,1,362.5417,-1503.87
362.6512,1,362.6512,-1505.441
362.7607,1,362.7607,-1507.051
362.8702,1,362.8702,-1508.542
362.9797,1,362.9797,-1509.823
363.0892,1,363.0892,-1510.801
363.1987,1,363.1987,-1511.648
363.3082,1,363.3082,-1512.581
363.4177,1,363.4177,-1513.657
363.5272,1,363.5272,-1514.896
363.6367,1,363.6367,-1516.184
363.7462,1,363.7462,-1517.6
363.8557,1,363.8557,-1518.958
363.9652,1,363.9652,-1520.266
364.0747,1,364.0747,-1521.47
364.1842,1,364.1842,-1522.562
364.2937,1,364.2937,-1523.672
364.4032,1,364.4032,-1524.7
364.5127,1,364.5127,-1525.785
364.6222,1,364.6222,-1526.821
364.7317,1,364.7317,-1527.859
364.8412,1,364.8412,-1528.915
364.9507,1,364.9507,-1529.923
365.0602,1,365.0602,-1530.967
365.1697,1,365.1697,-1532.096
365.2792,1,365.2792,-1533.144
365.3887,1,365.3887,-1534.159
365.4982,1,365.4982,-1535.122
365.6077,1,365.6077,-1536.118
365.7172,1,365.7172,-1537.156
365.8267,1,365.8267,-1538.223
365.9362,1,365.9362,-1539.336
366.0457,1,366.0457,-1540.418
366.1552,1,366.1552,-1541.492
366.2647,1,366.2647,-1542.688
366.3742,1,366.3742,-1543.971
366.4837,1,366.4837,-1545.244
366.5932,1,366.5932,-1546.491
366.7027,1,366.7027,-1547.606
366.8122,1,366.8122,-1548.602
366.9217,1,366.9217,-1549.594
367.0312,1,367.0312,-1550.518
367.1407,1,367.1407,-1551.304
367.2502,1,367.2502,-1551.934
367.3597,1,367.3597,-1552.422
367.4692,1,367.4692,-1552.818
367.5787,1,367.5787,-1553.095
367.6882,1,367.6882,-1553.448
367.7977,1,367.7977,-1553.924
367.9072,1,367.9072,-1554.518
368.0167,1,368.0167,-1555.11
368.1262,1,368.1262,-1555.598
368.2357,1,368.2357,-1555.986
368.3452,1,368.3452,-1556.397
368.4547,1,368.4547,-1556.908
368.5642,1,368.5642,-1557.475
368.6737,1,368.6737,-1558.008
368.7832,1,368.7832,-1558.467
368.8927,1,368.8927,-1558.919
369.0022,1,369.0022,-1559.419
369.1117,1,369.1117,-1559.983
369.2212,1,369.2212,-1560.626
369.3307,1,369.3307,-1561.293
369.4402,1,369.4402,-1561.84
369.5497,1,369.5497,-1562.473
369.6592,1,369.6592,-1563.138
369.7687,1,369.7687,-1563.708
369.8782,1,369.8782,-1564.218
369.9877,1,369.9877,-1564.575
370.0972,1,370.0972,-1565.017
370.2067,1,370.2067,-1565.57
370.3162,1,370.3162,-1566.234
370.4257,1,370.4257,-1566.973
370.5352,1,370.5352,-1567.729
370.6447,1,370.6447,-1568.43
370.7542,1,370.7542,-1569.079
370.8637,1,370.8637,-1569.747
370.9732,1,370.9732,-1570.386
371.0827,1,371.0827,-1570.997
371.1922,1,371.1922,-1571.56
371.3017,1,371.3017,-1572.001
371.4112,1,371.4112,-1572.445
371.5207,1,371.5207,-1572.906
371.6302,1,371.6302,-1573.238
